ID,SUBID,POS,SP,ARAB_V,ARAB_U,ARAB_T,LEMMA_V,LEMMA_U,LEMMA_T,GEN,NUM,CASE,PER,DEF,RAT,TYPE,TENSE,PROC_V,PROC_U,PROC_T,STEM_V,STEM_U,STEM_T,ENC_V,ENC_U,ENC_T,ROOT,BW,IPA
V0000104,0,V,T,وَكَتَبَاكُنَّ,وكتباكن,wakatabākúnna,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,وَ,و,wa,كَتَبَا,كتبا,kátaba̱,كُنَّ,كن,kúnna,ك-ت-ب,wakatabaAkun~a,
V0000105,0,V,T,فَكَتَبَا,فكتبا,fakátaba̱,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,فَ,ف,fa,كَتَبَا,كتبا,kátaba̱,,,,ك-ت-ب,fakatabaA,
V0000106,0,V,T,فَكَتَبَانِي,فكتباني,fakatabā́ni̱,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,فَ,ف,fa,كَتَبَا,كتبا,kátaba̱,نِي,ني,ni̱,ك-ت-ب,fakatabaAniy,
V0000107,0,V,T,فَكَتَبَانَا,فكتبانا,fakatabā́na̱,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,فَ,ف,fa,كَتَبَا,كتبا,kátaba̱,نَا,نا,na̱,ك-ت-ب,fakatabaAnaA,
V0000108,0,V,T,فَكَتَبَاكَ,فكتباك,fakatabā́ka,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,فَ,ف,fa,كَتَبَا,كتبا,kátaba̱,كَ,ك,ka,ك-ت-ب,fakatabaAka,
V0000109,0,V,T,فَكَتَبَاكِ,فكتباك,fakatabā́ki,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,فَ,ف,fa,كَتَبَا,كتبا,kátaba̱,كِ,ك,ki,ك-ت-ب,fakatabaAki,
V0000110,0,V,T,فَكَتَبَاكُمْ,فكتباكم,fakatabā́kum,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,فَ,ف,fa,كَتَبَا,كتبا,kátaba̱,كُمْ,كم,kum,ك-ت-ب,fakatabaAkumo,
V0000111,0,V,T,فَكَتَبَاكُمَا,فكتباكما,fakatabā́kuma̱,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,فَ,ف,fa,كَتَبَا,كتبا,kátaba̱,كُمَا,كما,kúma̱,ك-ت-ب,fakatabaAkumaA,
V0000112,0,V,T,فَكَتَبَاهَا,فكتباها,fakatabā́ha̱,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,فَ,ف,fa,كَتَبَا,كتبا,kátaba̱,هَا,ها,ha̱,ك-ت-ب,fakatabaAhaA,
V0000113,0,V,T,فَكَتَبَاهُ,فكتباه,fakatabā́hu,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,فَ,ف,fa,كَتَبَا,كتبا,kátaba̱,هُ,ه,hu,ك-ت-ب,fakatabaAhu,
V0000114,0,V,T,فَكَتَبَاهُمْ,فكتباهم,fakatabā́hum,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,فَ,ف,fa,كَتَبَا,كتبا,kátaba̱,هُمْ,هم,hum,ك-ت-ب,fakatabaAhumo,
V0000115,0,V,T,فَكَتَبَاهُمَا,فكتباهما,fakatabā́huma̱,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,فَ,ف,fa,كَتَبَا,كتبا,kátaba̱,هُمَا,هما,húma̱,ك-ت-ب,fakatabaAhumaA,
V0000116,0,V,T,فَكَتَبَاهُنَّ,فكتباهن,fakatabāhúnna,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,فَ,ف,fa,كَتَبَا,كتبا,kátaba̱,هُنَّ,هن,húnna,ك-ت-ب,fakatabaAhun~a,
V0000117,0,V,T,فَكَتَبَاكُنَّ,فكتباكن,fakatabākúnna,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,فَ,ف,fa,كَتَبَا,كتبا,kátaba̱,كُنَّ,كن,kúnna,ك-ت-ب,fakatabaAkun~a,
V0000118,0,V,T,أَكَتَبَا,أكتبا,ʾakátaba̱,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,أَ,أ,ʾa,كَتَبَا,كتبا,kátaba̱,,,,ك-ت-ب,>akatabaA,
V0000119,0,V,T,أَكَتَبَانِي,أكتباني,ʾakatabā́ni̱,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,أَ,أ,ʾa,كَتَبَا,كتبا,kátaba̱,نِي,ني,ni̱,ك-ت-ب,>akatabaAniy,
V0000120,0,V,T,أَكَتَبَانَا,أكتبانا,ʾakatabā́na̱,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,أَ,أ,ʾa,كَتَبَا,كتبا,kátaba̱,نَا,نا,na̱,ك-ت-ب,>akatabaAnaA,
V0000121,0,V,T,أَكَتَبَاكَ,أكتباك,ʾakatabā́ka,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,أَ,أ,ʾa,كَتَبَا,كتبا,kátaba̱,كَ,ك,ka,ك-ت-ب,>akatabaAka,
V0000122,0,V,T,أَكَتَبَاكِ,أكتباك,ʾakatabā́ki,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,أَ,أ,ʾa,كَتَبَا,كتبا,kátaba̱,كِ,ك,ki,ك-ت-ب,>akatabaAki,
V0000123,0,V,T,أَكَتَبَاكُمْ,أكتباكم,ʾakatabā́kum,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,أَ,أ,ʾa,كَتَبَا,كتبا,kátaba̱,كُمْ,كم,kum,ك-ت-ب,>akatabaAkumo,
V0000124,0,V,T,أَكَتَبَاكُمَا,أكتباكما,ʾakatabā́kuma̱,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,أَ,أ,ʾa,كَتَبَا,كتبا,kátaba̱,كُمَا,كما,kúma̱,ك-ت-ب,>akatabaAkumaA,
V0000125,0,V,T,أَكَتَبَاهَا,أكتباها,ʾakatabā́ha̱,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,أَ,أ,ʾa,كَتَبَا,كتبا,kátaba̱,هَا,ها,ha̱,ك-ت-ب,>akatabaAhaA,
V0000126,0,V,T,أَكَتَبَاهُ,أكتباه,ʾakatabā́hu,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,أَ,أ,ʾa,كَتَبَا,كتبا,kátaba̱,هُ,ه,hu,ك-ت-ب,>akatabaAhu,
V0000127,0,V,T,أَكَتَبَاهُمْ,أكتباهم,ʾakatabā́hum,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,أَ,أ,ʾa,كَتَبَا,كتبا,kátaba̱,هُمْ,هم,hum,ك-ت-ب,>akatabaAhumo,
V0000128,0,V,T,أَكَتَبَاهُمَا,أكتباهما,ʾakatabā́huma̱,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,أَ,أ,ʾa,كَتَبَا,كتبا,kátaba̱,هُمَا,هما,húma̱,ك-ت-ب,>akatabaAhumaA,
V0000129,0,V,T,أَكَتَبَاهُنَّ,أكتباهن,ʾakatabāhúnna,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,أَ,أ,ʾa,كَتَبَا,كتبا,kátaba̱,هُنَّ,هن,húnna,ك-ت-ب,>akatabaAhun~a,
V0000130,0,V,T,أَكَتَبَاكُنَّ,أكتباكن,ʾakatabākúnna,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,أَ,أ,ʾa,كَتَبَا,كتبا,kátaba̱,كُنَّ,كن,kúnna,ك-ت-ب,>akatabaAkun~a,
V0000131,0,V,T,أَوَكَتَبَا,أوكتبا,ʾawakátaba̱,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,أَوَ,أو,ʾáwa,كَتَبَا,كتبا,kátaba̱,,,,ك-ت-ب,>awakatabaA,
V0000132,0,V,T,أَوَكَتَبَانِي,أوكتباني,ʾawakatabā́ni̱,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,أَوَ,أو,ʾáwa,كَتَبَا,كتبا,kátaba̱,نِي,ني,ni̱,ك-ت-ب,>awakatabaAniy,
V0000133,0,V,T,أَوَكَتَبَانَا,أوكتبانا,ʾawakatabā́na̱,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,أَوَ,أو,ʾáwa,كَتَبَا,كتبا,kátaba̱,نَا,نا,na̱,ك-ت-ب,>awakatabaAnaA,
V0000134,0,V,T,أَوَكَتَبَاكَ,أوكتباك,ʾawakatabā́ka,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,أَوَ,أو,ʾáwa,كَتَبَا,كتبا,kátaba̱,كَ,ك,ka,ك-ت-ب,>awakatabaAka,
V0000135,0,V,T,أَوَكَتَبَاكِ,أوكتباك,ʾawakatabā́ki,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,أَوَ,أو,ʾáwa,كَتَبَا,كتبا,kátaba̱,كِ,ك,ki,ك-ت-ب,>awakatabaAki,
V0000136,0,V,T,أَوَكَتَبَاكُمْ,أوكتباكم,ʾawakatabā́kum,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,أَوَ,أو,ʾáwa,كَتَبَا,كتبا,kátaba̱,كُمْ,كم,kum,ك-ت-ب,>awakatabaAkumo,
V0000137,0,V,T,أَوَكَتَبَاكُمَا,أوكتباكما,ʾawakatabā́kuma̱,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,أَوَ,أو,ʾáwa,كَتَبَا,كتبا,kátaba̱,كُمَا,كما,kúma̱,ك-ت-ب,>awakatabaAkumaA,
V0000138,0,V,T,أَوَكَتَبَاهَا,أوكتباها,ʾawakatabā́ha̱,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,أَوَ,أو,ʾáwa,كَتَبَا,كتبا,kátaba̱,هَا,ها,ha̱,ك-ت-ب,>awakatabaAhaA,
V0000139,0,V,T,أَوَكَتَبَاهُ,أوكتباه,ʾawakatabā́hu,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,أَوَ,أو,ʾáwa,كَتَبَا,كتبا,kátaba̱,هُ,ه,hu,ك-ت-ب,>awakatabaAhu,
V0000140,0,V,T,أَوَكَتَبَاهُمْ,أوكتباهم,ʾawakatabā́hum,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,أَوَ,أو,ʾáwa,كَتَبَا,كتبا,kátaba̱,هُمْ,هم,hum,ك-ت-ب,>awakatabaAhumo,
V0000141,0,V,T,أَوَكَتَبَاهُمَا,أوكتباهما,ʾawakatabā́huma̱,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,أَوَ,أو,ʾáwa,كَتَبَا,كتبا,kátaba̱,هُمَا,هما,húma̱,ك-ت-ب,>awakatabaAhumaA,
V0000142,0,V,T,أَوَكَتَبَاهُنَّ,أوكتباهن,ʾawakatabāhúnna,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,أَوَ,أو,ʾáwa,كَتَبَا,كتبا,kátaba̱,هُنَّ,هن,húnna,ك-ت-ب,>awakatabaAhun~a,
V0000143,0,V,T,أَوَكَتَبَاكُنَّ,أوكتباكن,ʾawakatabākúnna,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,أَوَ,أو,ʾáwa,كَتَبَا,كتبا,kátaba̱,كُنَّ,كن,kúnna,ك-ت-ب,>awakatabaAkun~a,
V0000144,0,V,T,أَفَكَتَبَا,أفكتبا,ʾafakátaba̱,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,أَفَ,أف,ʾáfa,كَتَبَا,كتبا,kátaba̱,,,,ك-ت-ب,>afakatabaA,
V0000145,0,V,T,أَفَكَتَبَانِي,أفكتباني,ʾafakatabā́ni̱,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,أَفَ,أف,ʾáfa,كَتَبَا,كتبا,kátaba̱,نِي,ني,ni̱,ك-ت-ب,>afakatabaAniy,
V0000146,0,V,T,أَفَكَتَبَانَا,أفكتبانا,ʾafakatabā́na̱,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,أَفَ,أف,ʾáfa,كَتَبَا,كتبا,kátaba̱,نَا,نا,na̱,ك-ت-ب,>afakatabaAnaA,
V0000147,0,V,T,أَفَكَتَبَاكَ,أفكتباك,ʾafakatabā́ka,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,أَفَ,أف,ʾáfa,كَتَبَا,كتبا,kátaba̱,كَ,ك,ka,ك-ت-ب,>afakatabaAka,
V0000148,0,V,T,أَفَكَتَبَاكِ,أفكتباك,ʾafakatabā́ki,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,أَفَ,أف,ʾáfa,كَتَبَا,كتبا,kátaba̱,كِ,ك,ki,ك-ت-ب,>afakatabaAki,
V0000149,0,V,T,أَفَكَتَبَاكُمْ,أفكتباكم,ʾafakatabā́kum,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,أَفَ,أف,ʾáfa,كَتَبَا,كتبا,kátaba̱,كُمْ,كم,kum,ك-ت-ب,>afakatabaAkumo,
V0000150,0,V,T,أَفَكَتَبَاكُمَا,أفكتباكما,ʾafakatabā́kuma̱,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,أَفَ,أف,ʾáfa,كَتَبَا,كتبا,kátaba̱,كُمَا,كما,kúma̱,ك-ت-ب,>afakatabaAkumaA,
V0000151,0,V,T,أَفَكَتَبَاهَا,أفكتباها,ʾafakatabā́ha̱,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,أَفَ,أف,ʾáfa,كَتَبَا,كتبا,kátaba̱,هَا,ها,ha̱,ك-ت-ب,>afakatabaAhaA,
V0000152,0,V,T,أَفَكَتَبَاهُ,أفكتباه,ʾafakatabā́hu,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,أَفَ,أف,ʾáfa,كَتَبَا,كتبا,kátaba̱,هُ,ه,hu,ك-ت-ب,>afakatabaAhu,
V0000153,0,V,T,أَفَكَتَبَاهُمْ,أفكتباهم,ʾafakatabā́hum,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,أَفَ,أف,ʾáfa,كَتَبَا,كتبا,kátaba̱,هُمْ,هم,hum,ك-ت-ب,>afakatabaAhumo,
V0000154,0,V,T,أَفَكَتَبَاهُمَا,أفكتباهما,ʾafakatabā́huma̱,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,أَفَ,أف,ʾáfa,كَتَبَا,كتبا,kátaba̱,هُمَا,هما,húma̱,ك-ت-ب,>afakatabaAhumaA,
V0000155,0,V,T,أَفَكَتَبَاهُنَّ,أفكتباهن,ʾafakatabāhúnna,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,أَفَ,أف,ʾáfa,كَتَبَا,كتبا,kátaba̱,هُنَّ,هن,húnna,ك-ت-ب,>afakatabaAhun~a,
V0000156,0,V,T,أَفَكَتَبَاكُنَّ,أفكتباكن,ʾafakatabākúnna,كَتَبَ,كتب,kátaba,-,-,-,3DM,-,-,S1,1,أَفَ,أف,ʾáfa,كَتَبَا,كتبا,kátaba̱,كُنَّ,كن,kúnna,ك-ت-ب,>afakatabaAkun~a,
V0000157,0,V,T,كَتَبْنَ,كتبن,katábna,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,,,,كَتَبْنَ,كتبن,katábna,,,,ك-ت-ب,katabona,
V0000158,0,V,T,كَتَبْنَنِي,كتبنني,katábnani̱,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,,,,كَتَبْنَ,كتبن,katábna,نِي,ني,ni̱,ك-ت-ب,katabonaniy,
V0000159,0,V,T,كَتَبْنَنَا,كتبننا,katábnana̱,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,,,,كَتَبْنَ,كتبن,katábna,نَا,نا,na̱,ك-ت-ب,katabonanaA,
V0000160,0,V,T,كَتَبْنَكَ,كتبنك,katábnaka,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,,,,كَتَبْنَ,كتبن,katábna,كَ,ك,ka,ك-ت-ب,katabonaka,
V0000161,0,V,T,كَتَبْنَكِ,كتبنك,katábnaki,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,,,,كَتَبْنَ,كتبن,katábna,كِ,ك,ki,ك-ت-ب,katabonaki,
V0000162,0,V,T,كَتَبْنَكُمْ,كتبنكم,katábnakum,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,,,,كَتَبْنَ,كتبن,katábna,كُمْ,كم,kum,ك-ت-ب,katabonakumo,
V0000163,0,V,T,كَتَبْنَكُمَا,كتبنكما,katabnákuma̱,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,,,,كَتَبْنَ,كتبن,katábna,كُمَا,كما,kúma̱,ك-ت-ب,katabonakumaA,
V0000164,0,V,T,كَتَبْنَهَا,كتبنها,katábnaha̱,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,,,,كَتَبْنَ,كتبن,katábna,هَا,ها,ha̱,ك-ت-ب,katabonahaA,
V0000165,0,V,T,كَتَبْنَهُ,كتبنه,katábnahu,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,,,,كَتَبْنَ,كتبن,katábna,هُ,ه,hu,ك-ت-ب,katabonahu,
V0000166,0,V,T,كَتَبْنَهُمْ,كتبنهم,katábnahum,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,,,,كَتَبْنَ,كتبن,katábna,هُمْ,هم,hum,ك-ت-ب,katabonahumo,
V0000167,0,V,T,كَتَبْنَهُمَا,كتبنهما,katabnáhuma̱,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,,,,كَتَبْنَ,كتبن,katábna,هُمَا,هما,húma̱,ك-ت-ب,katabonahumaA,
V0000168,0,V,T,كَتَبْنَهُنَّ,كتبنهن,katabnahúnna,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,,,,كَتَبْنَ,كتبن,katábna,هُنَّ,هن,húnna,ك-ت-ب,katabonahun~a,
V0000169,0,V,T,كَتَبْنَكُنَّ,كتبنكن,katabnakúnna,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,,,,كَتَبْنَ,كتبن,katábna,كُنَّ,كن,kúnna,ك-ت-ب,katabonakun~a,
V0000170,0,V,T,وَكَتَبْنَ,وكتبن,wakatábna,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,وَ,و,wa,كَتَبْنَ,كتبن,katábna,,,,ك-ت-ب,wakatabona,
V0000171,0,V,T,وَكَتَبْنَنِي,وكتبنني,wakatábnani̱,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,وَ,و,wa,كَتَبْنَ,كتبن,katábna,نِي,ني,ni̱,ك-ت-ب,wakatabonaniy,
V0000172,0,V,T,وَكَتَبْنَنَا,وكتبننا,wakatábnana̱,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,وَ,و,wa,كَتَبْنَ,كتبن,katábna,نَا,نا,na̱,ك-ت-ب,wakatabonanaA,
V0000173,0,V,T,وَكَتَبْنَكَ,وكتبنك,wakatábnaka,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,وَ,و,wa,كَتَبْنَ,كتبن,katábna,كَ,ك,ka,ك-ت-ب,wakatabonaka,
V0000174,0,V,T,وَكَتَبْنَكِ,وكتبنك,wakatábnaki,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,وَ,و,wa,كَتَبْنَ,كتبن,katábna,كِ,ك,ki,ك-ت-ب,wakatabonaki,
V0000175,0,V,T,وَكَتَبْنَكُمْ,وكتبنكم,wakatábnakum,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,وَ,و,wa,كَتَبْنَ,كتبن,katábna,كُمْ,كم,kum,ك-ت-ب,wakatabonakumo,
V0000176,0,V,T,وَكَتَبْنَكُمَا,وكتبنكما,wakatabnákuma̱,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,وَ,و,wa,كَتَبْنَ,كتبن,katábna,كُمَا,كما,kúma̱,ك-ت-ب,wakatabonakumaA,
V0000177,0,V,T,وَكَتَبْنَهَا,وكتبنها,wakatábnaha̱,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,وَ,و,wa,كَتَبْنَ,كتبن,katábna,هَا,ها,ha̱,ك-ت-ب,wakatabonahaA,
V0000178,0,V,T,وَكَتَبْنَهُ,وكتبنه,wakatábnahu,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,وَ,و,wa,كَتَبْنَ,كتبن,katábna,هُ,ه,hu,ك-ت-ب,wakatabonahu,
V0000179,0,V,T,وَكَتَبْنَهُمْ,وكتبنهم,wakatábnahum,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,وَ,و,wa,كَتَبْنَ,كتبن,katábna,هُمْ,هم,hum,ك-ت-ب,wakatabonahumo,
V0000180,0,V,T,وَكَتَبْنَهُمَا,وكتبنهما,wakatabnáhuma̱,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,وَ,و,wa,كَتَبْنَ,كتبن,katábna,هُمَا,هما,húma̱,ك-ت-ب,wakatabonahumaA,
V0000181,0,V,T,وَكَتَبْنَهُنَّ,وكتبنهن,wakatabnahúnna,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,وَ,و,wa,كَتَبْنَ,كتبن,katábna,هُنَّ,هن,húnna,ك-ت-ب,wakatabonahun~a,
V0000182,0,V,T,وَكَتَبْنَكُنَّ,وكتبنكن,wakatabnakúnna,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,وَ,و,wa,كَتَبْنَ,كتبن,katábna,كُنَّ,كن,kúnna,ك-ت-ب,wakatabonakun~a,
V0000183,0,V,T,فَكَتَبْنَ,فكتبن,fakatábna,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,فَ,ف,fa,كَتَبْنَ,كتبن,katábna,,,,ك-ت-ب,fakatabona,
V0000184,0,V,T,فَكَتَبْنَنِي,فكتبنني,fakatábnani̱,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,فَ,ف,fa,كَتَبْنَ,كتبن,katábna,نِي,ني,ni̱,ك-ت-ب,fakatabonaniy,
V0000185,0,V,T,فَكَتَبْنَنَا,فكتبننا,fakatábnana̱,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,فَ,ف,fa,كَتَبْنَ,كتبن,katábna,نَا,نا,na̱,ك-ت-ب,fakatabonanaA,
V0000186,0,V,T,فَكَتَبْنَكَ,فكتبنك,fakatábnaka,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,فَ,ف,fa,كَتَبْنَ,كتبن,katábna,كَ,ك,ka,ك-ت-ب,fakatabonaka,
V0000187,0,V,T,فَكَتَبْنَكِ,فكتبنك,fakatábnaki,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,فَ,ف,fa,كَتَبْنَ,كتبن,katábna,كِ,ك,ki,ك-ت-ب,fakatabonaki,
V0000188,0,V,T,فَكَتَبْنَكُمْ,فكتبنكم,fakatábnakum,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,فَ,ف,fa,كَتَبْنَ,كتبن,katábna,كُمْ,كم,kum,ك-ت-ب,fakatabonakumo,
V0000189,0,V,T,فَكَتَبْنَكُمَا,فكتبنكما,fakatabnákuma̱,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,فَ,ف,fa,كَتَبْنَ,كتبن,katábna,كُمَا,كما,kúma̱,ك-ت-ب,fakatabonakumaA,
V0000190,0,V,T,فَكَتَبْنَهَا,فكتبنها,fakatábnaha̱,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,فَ,ف,fa,كَتَبْنَ,كتبن,katábna,هَا,ها,ha̱,ك-ت-ب,fakatabonahaA,
V0000191,0,V,T,فَكَتَبْنَهُ,فكتبنه,fakatábnahu,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,فَ,ف,fa,كَتَبْنَ,كتبن,katábna,هُ,ه,hu,ك-ت-ب,fakatabonahu,
V0000192,0,V,T,فَكَتَبْنَهُمْ,فكتبنهم,fakatábnahum,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,فَ,ف,fa,كَتَبْنَ,كتبن,katábna,هُمْ,هم,hum,ك-ت-ب,fakatabonahumo,
V0000193,0,V,T,فَكَتَبْنَهُمَا,فكتبنهما,fakatabnáhuma̱,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,فَ,ف,fa,كَتَبْنَ,كتبن,katábna,هُمَا,هما,húma̱,ك-ت-ب,fakatabonahumaA,
V0000194,0,V,T,فَكَتَبْنَهُنَّ,فكتبنهن,fakatabnahúnna,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,فَ,ف,fa,كَتَبْنَ,كتبن,katábna,هُنَّ,هن,húnna,ك-ت-ب,fakatabonahun~a,
V0000195,0,V,T,فَكَتَبْنَكُنَّ,فكتبنكن,fakatabnakúnna,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,فَ,ف,fa,كَتَبْنَ,كتبن,katábna,كُنَّ,كن,kúnna,ك-ت-ب,fakatabonakun~a,
V0000196,0,V,T,أَكَتَبْنَ,أكتبن,ʾakatábna,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,أَ,أ,ʾa,كَتَبْنَ,كتبن,katábna,,,,ك-ت-ب,>akatabona,
V0000197,0,V,T,أَكَتَبْنَنِي,أكتبنني,ʾakatábnani̱,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,أَ,أ,ʾa,كَتَبْنَ,كتبن,katábna,نِي,ني,ni̱,ك-ت-ب,>akatabonaniy,
V0000198,0,V,T,أَكَتَبْنَنَا,أكتبننا,ʾakatábnana̱,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,أَ,أ,ʾa,كَتَبْنَ,كتبن,katábna,نَا,نا,na̱,ك-ت-ب,>akatabonanaA,
V0000199,0,V,T,أَكَتَبْنَكَ,أكتبنك,ʾakatábnaka,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,أَ,أ,ʾa,كَتَبْنَ,كتبن,katábna,كَ,ك,ka,ك-ت-ب,>akatabonaka,
V0000200,0,V,T,أَكَتَبْنَكِ,أكتبنك,ʾakatábnaki,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,أَ,أ,ʾa,كَتَبْنَ,كتبن,katábna,كِ,ك,ki,ك-ت-ب,>akatabonaki,
V0000201,0,V,T,أَكَتَبْنَكُمْ,أكتبنكم,ʾakatábnakum,كَتَبَ,كتب,kátaba,-,-,-,3PF,-,-,S1,1,أَ,أ,ʾa,كَتَبْنَ,كتبن,katábna,كُمْ,كم,kum,ك-ت-ب,>akatabonakumo,
